species,decimalLatitude,decimalLongitude,eventDate,occurrenceStatus,individualCount
Pachliopta hector,11.955533,79.726753,2014-10-04,PRESENT,13
Pachliopta hector,12.225285,79.074699,2013-06-11,PRESENT,94
Pachliopta hector,12.846768,77.542488,2021-09-05,PRESENT,130
Pachliopta hector,13.073459,77.769814,2013-09-14,PRESENT,97
Pachliopta hector,13.625658,75.153,2022-08-28,PRESENT,37
Pachliopta hector,16.498605,80.644782,2022-09-19,PRESENT,119
Pachliopta hector,18.211391,74.837303,2018-09-25,PRESENT,118
Pachliopta hector,18.695912,72.956417,2023-09-19,PRESENT,141
Pachliopta hector,18.980478,73.262711,2011-09-01,PRESENT,190
Pachliopta hector,19.018236,73.279388,2011-10-01,PRESENT,37
Pachliopta hector,19.387389,85.051541,2016-11-22,PRESENT,97
Pachliopta hector,19.8171,85.8607,2023-10-23,PRESENT,37
Pachliopta hector,23.320618,87.220774,2020-10-27,PRESENT,174
Pachliopta pandiyana,8.726824,76.938379,2020-08-22,PRESENT,32
Pachystachys lutea,12.882341,77.556129,2013-01-11,PRESENT,144
Padenia transversa,11.616429,76.015058,2022-07-26,PRESENT,205
Paeonia emodi,30.578176,78.64785,2019-03-09,PRESENT,60
Pagyda salvalis,22.977858,88.438274,2020-10-11,PRESENT,2
Pajanelia longifolia,8.893211,76.614143,2014-04-22,PRESENT,34
Pajanelia longifolia,9.371003,76.66362,2014-04-26,PRESENT,116
Palaquium ravii,10.3,77.0,2018-02-26,PRESENT,192
Palpopleura sexmaculata,11.703206,76.0834,2021-09-25,PRESENT,60
Palpopleura sexmaculata,12.269372,76.611978,2021-10-14,PRESENT,93
Palpopleura sexmaculata,15.568573,74.229668,2014-01-08,PRESENT,115
Palpopleura sexmaculata,28.8719,79.6292,2023-11-21,PRESENT,177
Pamburus missionis,12.225285,79.074699,2015-01-01,PRESENT,184
Pandanus tectorius,8.360487,77.012665,2014-07-13,PRESENT,28
Pandanus unipapillatus,10.297583,76.256599,2018-12-30,PRESENT,13
Pandion haliaetus,25.087082,73.158562,2019-03-16,PRESENT,119
Pandion haliaetus,26.939823,92.887344,2013-12-22,PRESENT,139
Pandion haliaetus,26.960939,92.81739,2013-12-31,PRESENT,119
Pangshura smithii,26.556814,92.327904,2020-02-05,PRESENT,203
Pangshura smithii,27.071049,79.99369,2017-10-13,PRESENT,83
Pangshura smithii,27.083429,81.482559,2016-02-02,PRESENT,121
Pangshura smithii,27.118374,81.484398,2016-01-24,PRESENT,195
Pangshura smithii,27.218712,81.465111,2016-02-04,PRESENT,60
Pangshura smithii,28.37373,78.283997,2018-06-28,PRESENT,128
Pangshura smithii,29.471285,78.058891,2017-06-20,PRESENT,170
Pangshura sylhetensis,26.493121,92.677252,2018-01-16,PRESENT,90
Pangshura sylhetensis,26.525281,92.993808,2021-12-11,PRESENT,202
Pangshura sylhetensis,26.577531,93.171122,2019-03-18,PRESENT,79
Pangshura sylhetensis,26.7267,93.1479,2017-11-11,PRESENT,133
Pangshura tecta,22.490572,72.508281,2021-09-18,PRESENT,115
Pangshura tecta,22.595769,88.263639,2022-08-06,PRESENT,132
Pangshura tecta,26.846709,80.946159,2022-03-05,PRESENT,21
Pangshura tecta,26.943114,81.750671,2016-02-19,PRESENT,205
Pangshura tecta,27.159269,77.5232,2017-02-04,PRESENT,36
Pangshura tecta,27.1593,77.5232,2019-12-22,PRESENT,108
Pangshura tecta,27.203247,77.507022,2020-11-20,PRESENT,123
Pangshura tecta,30.538994,75.955033,2021-12-15,PRESENT,193
Pangshura tentoria,25.170697,75.82289,2014-03-22,PRESENT,5
Pangshura tentoria,26.748623,78.607231,2017-11-25,PRESENT,34
Pangshura tentoria,26.77012,78.64656,2014-03-22,PRESENT,203
Pangshura tentoria,26.771439,78.635635,2017-11-25,PRESENT,44
Pangshura tentoria,28.161814,78.428253,2018-06-26,PRESENT,123
Pangshura tentoria,28.688709,80.076664,2017-01-24,PRESENT,48
Pantala flavescens,8.514202,76.956283,2021-09-24,PRESENT,20
Pantala flavescens,10.005452,76.70929,2010-11-06,PRESENT,8
Pantala flavescens,10.579652,76.574869,2018-11-21,PRESENT,9
Pantala flavescens,11.016845,76.955832,2020-10-17,PRESENT,48
Pantala flavescens,11.6834,78.1812,2020-11-24,PRESENT,95
Pantala flavescens,11.6852,78.1765,2020-11-29,PRESENT,140
Pantala flavescens,11.6859,78.1754,2020-11-29,PRESENT,148
Pantala flavescens,11.685964,78.175803,2020-10-22,PRESENT,5
Pantala flavescens,11.9369,79.8358,2015-09-16,PRESENT,47
Pantala flavescens,12.129156,78.149889,2020-10-02,PRESENT,23
Pantala flavescens,12.225285,79.074699,2014-12-19,PRESENT,65
Pantala flavescens,12.311801,76.673035,2023-12-11,PRESENT,91
Pantala flavescens,12.3126,77.1343,2021-11-06,PRESENT,50
Pantala flavescens,12.86068,74.855949,2019-10-05,PRESENT,20
Pantala flavescens,12.890235,77.587374,2021-10-22,PRESENT,170
Pantala flavescens,12.923037,77.582916,2020-10-15,PRESENT,149
Pantala flavescens,12.971599,77.594563,2022-09-08,PRESENT,120
Pantala flavescens,13.043564,77.581285,2020-11-14,PRESENT,153
Pantala flavescens,13.045808,77.511061,2021-10-13,PRESENT,162
Pantala flavescens,13.070292,77.769524,2014-10-12,PRESENT,18
Pantala flavescens,13.078483,77.620895,2018-10-23,PRESENT,60
Pantala flavescens,13.08268,80.270718,2023-07-01,PRESENT,163
Pantala flavescens,13.110818,77.575912,2021-11-26,PRESENT,208
Pantala flavescens,13.113118,77.578873,2022-09-10,PRESENT,42
Pantala flavescens,13.311781,76.93982,2022-08-27,PRESENT,117
Pantala flavescens,16.500199,80.645283,2022-09-11,PRESENT,80
Pantala flavescens,17.383148,78.371531,2021-10-30,PRESENT,133
Pantala flavescens,17.492096,78.530236,2021-11-06,PRESENT,45
Pantala flavescens,17.680464,74.018261,2020-11-25,PRESENT,96
Pantala flavescens,17.682551,73.99234,2020-09-30,PRESENT,5
Pantala flavescens,17.835091,74.677223,2015-06-20,PRESENT,126
Pantala flavescens,18.408793,76.560383,2020-07-12,PRESENT,52
Pantala flavescens,18.540813,73.453217,2015-09-05,PRESENT,100
Pantala flavescens,18.893102,79.304302,2022-11-25,PRESENT,167
Pantala flavescens,19.2858,72.8558,2020-11-02,PRESENT,91
Pantala flavescens,19.8168,85.8598,2023-10-23,PRESENT,204
Pantala flavescens,19.8214,85.8563,2023-10-23,PRESENT,5
Pantala flavescens,20.2073,85.4664,2024-05-04,PRESENT,113
Pantala flavescens,21.7574,88.2226,2021-08-18,PRESENT,57
Pantala flavescens,21.759382,88.221892,2021-09-19,PRESENT,131
Pantala flavescens,22.0941,88.1529,2020-11-11,PRESENT,163
Pantala flavescens,22.572646,88.363895,2021-10-21,PRESENT,55
Pantala flavescens,22.616813,88.001062,2023-05-06,PRESENT,195
Pantala flavescens,22.680297,88.351334,2021-10-30,PRESENT,61
Pantala flavescens,22.681162,88.35208,2023-08-29,PRESENT,120
Pantala flavescens,22.681341,88.352365,2021-08-17,PRESENT,157
Pantala flavescens,22.70463,88.339918,2021-09-24,PRESENT,85
Pantala flavescens,22.8138,86.1591,2022-08-29,PRESENT,28
Pantala flavescens,22.974727,88.433721,2022-08-12,PRESENT,149
Pantala flavescens,23.022464,87.909575,2023-10-22,PRESENT,206
Pantala flavescens,23.632596,77.434704,2021-09-19,PRESENT,150
Pantala flavescens,23.782336,86.258712,2020-05-08,PRESENT,172
Pantala flavescens,24.997904,82.065229,2022-08-16,PRESENT,176
Pantala flavescens,25.1124,75.8326,2022-06-28,PRESENT,162
Pantala flavescens,25.1808,75.8278,2021-08-19,PRESENT,45
Pantala flavescens,25.183,75.8245,2021-10-16,PRESENT,34
Pantala flavescens,25.184575,75.825137,2020-10-11,PRESENT,137
Pantala flavescens,25.1846,75.8266,2021-08-22,PRESENT,133
Pantala flavescens,25.1847,75.8249,2021-08-20,PRESENT,134
Pantala flavescens,25.1847,75.825,2022-08-15,PRESENT,143
Pantala flavescens,25.1847,75.8267,2021-08-22,PRESENT,78
Pantala flavescens,25.1848,75.8258,2022-07-12,PRESENT,174
Pantala flavescens,25.1852,75.8256,2022-08-27,PRESENT,184
Pantala flavescens,25.1853,75.8254,2022-09-07,PRESENT,176
Pantala flavescens,25.1854,75.8257,2022-08-14,PRESENT,202
Pantala flavescens,25.1856,75.8253,2022-09-06,PRESENT,33
Pantala flavescens,25.1868,75.826,2021-07-22,PRESENT,120
Pantala flavescens,25.186991,75.825816,2021-08-27,PRESENT,23
Pantala flavescens,25.187996,75.828898,2021-10-18,PRESENT,4
Pantala flavescens,25.1886,75.8253,2020-11-02,PRESENT,200
Pantala flavescens,25.191304,75.829365,2022-10-06,PRESENT,62
Pantala flavescens,25.206444,75.83103,2020-11-11,PRESENT,181
Pantala flavescens,25.2182,75.8319,2024-04-23,PRESENT,180
Pantala flavescens,25.233251,75.837717,2020-12-06,PRESENT,10
Pantala flavescens,25.2374,75.8322,2020-11-09,PRESENT,168
Pantala flavescens,25.238992,75.824343,2021-12-11,PRESENT,57
Pantala flavescens,25.2672,82.9896,2021-09-22,PRESENT,149
Pantala flavescens,26.116846,91.746409,2021-09-02,PRESENT,59
Pantala flavescens,26.209097,78.204353,2021-10-08,PRESENT,187
Pantala flavescens,28.565727,77.300357,2023-07-16,PRESENT,116
Pantala flavescens,28.610193,77.234418,2021-09-11,PRESENT,201
Pantala flavescens,28.63042,77.217722,2021-09-11,PRESENT,117
Pantala flavescens,28.638644,77.07206,2023-10-29,PRESENT,55
Pantala flavescens,28.7035,77.0617,2021-08-15,PRESENT,131
Pantala flavescens,28.956787,79.807531,2022-09-10,PRESENT,78
Panthera leo,21.124306,70.82415,2013-03-10,PRESENT,65
Panthera pardus,11.579799,76.582779,2013-06-22,PRESENT,127
Panthera pardus,11.71426,76.109184,2014-05-22,PRESENT,68
Panthera pardus,17.765657,83.348834,2019-05-28,PRESENT,22
Panthera pardus,19.150965,72.883129,2020-10-05,PRESENT,203
Panthera pardus,20.557903,74.508946,2024-03-05,PRESENT,21
Panthera pardus,21.124306,70.82415,2017-01-19,PRESENT,187
Panthera pardus,21.1706,70.5964,2018-12-21,PRESENT,164
Panthera pardus,22.283037,80.618118,2010-05-15,PRESENT,88
Panthera pardus,24.585445,73.712479,2024-03-26,PRESENT,64
Panthera pardus,25.213816,75.864753,2024-05-23,PRESENT,165
Panthera pardus,26.659422,91.001129,2016-12-28,PRESENT,44
Panthera pardus,26.873943,75.824803,2021-09-30,PRESENT,45
Panthera pardus,27.3587,94.8999,2011-01-30,PRESENT,106
Panthera tigris,20.243515,79.424286,2013-05-03,PRESENT,6
Panthera tigris,20.248467,79.425378,2014-05-12,PRESENT,40
Panthera tigris,21.741358,79.299141,2019-03-15,PRESENT,192
Panthera tigris,21.762953,79.339111,2017-04-13,PRESENT,86
Panthera tigris,23.72608,81.027344,2011-04-27,PRESENT,149
Panthera tigris,26.0173,76.5026,2018-11-22,PRESENT,115
Panthera tigris,26.659422,91.001129,2016-12-28,PRESENT,119
Pantoporia hordonia,9.000535,76.712006,2020-09-10,PRESENT,128
Pantoporia hordonia,10.198501,76.260222,2020-09-09,PRESENT,187
Pantoporia hordonia,11.562363,76.161671,2020-10-06,PRESENT,200
Pantoporia hordonia,11.744481,78.169086,2021-09-04,PRESENT,128
Pantoporia hordonia,13.689496,75.244989,2021-12-18,PRESENT,99
Pantoporia hordonia,15.291838,74.521216,2021-10-30,PRESENT,82
Pantoporia hordonia,15.39674,73.999164,2020-12-08,PRESENT,65
Pantoporia hordonia,23.200277,86.126732,2020-10-22,PRESENT,98
Pantoporia hordonia,24.352674,92.344815,2020-03-12,PRESENT,170
Pantoporia hordonia,27.098356,92.817829,2020-09-29,PRESENT,181
Pantoporia hordonia,27.259588,95.607663,2020-09-17,PRESENT,111
Pantoporia hordonia,27.445472,96.535809,2021-09-23,PRESENT,152
Pantoporia sandaka,23.158214,86.120466,2020-09-02,PRESENT,205
Pantoporia zeroca,27.449668,95.578793,2020-09-18,PRESENT,60
Papilio bianor,25.590296,91.881691,2019-07-06,PRESENT,94
Papilio bianor,33.341996,74.319216,2020-09-14,PRESENT,207
Papilio bianor,33.34239,74.318792,2020-09-15,PRESENT,73
Papilio buddha,12.939735,75.785774,2014-04-02,PRESENT,146
Papilio castor,26.090621,91.753757,2022-03-26,PRESENT,87
Papilio castor,26.699424,89.617713,2019-03-20,PRESENT,173
Papilio crino,10.194244,77.996704,2023-12-02,PRESENT,188
Papilio crino,11.734461,78.202039,2021-07-31,PRESENT,169
Papilio crino,11.740236,78.176642,2020-09-19,PRESENT,4
Papilio crino,12.12,79.120003,2015-01-14,PRESENT,6
Papilio crino,12.6772,77.91,2023-09-08,PRESENT,204
Papilio crino,12.758901,78.218536,2013-12-23,PRESENT,125
Papilio crino,14.85996,74.411525,2022-08-31,PRESENT,167
Papilio crino,22.558687,88.291121,2021-01-28,PRESENT,208
Papilio crino,23.250297,87.850021,2014-12-07,PRESENT,70
Papilio crino,23.499585,87.304827,2018-11-15,PRESENT,190
Papilio demoleus,8.424494,77.098175,2013-09-29,PRESENT,130
Papilio demoleus,8.452554,76.974388,2014-05-10,PRESENT,79
Papilio demoleus,8.819917,76.705176,2021-09-10,PRESENT,136
Papilio demoleus,9.150249,76.78228,2022-03-31,PRESENT,165
Papilio demoleus,9.151826,76.78507,2022-05-07,PRESENT,49
Papilio demoleus,9.895934,76.718406,2020-05-21,PRESENT,197
Papilio demoleus,10.002981,76.733475,2010-04-28,PRESENT,14
Papilio demoleus,10.005452,76.70929,2010-05-08,PRESENT,150
Papilio demoleus,10.178824,76.330317,2020-09-14,PRESENT,137
Papilio demoleus,10.346893,76.207412,2020-10-01,PRESENT,179
Papilio demoleus,10.601173,76.208997,2020-09-08,PRESENT,168
Papilio demoleus,10.746098,76.276878,2016-07-07,PRESENT,203
Papilio demoleus,11.323038,79.243353,2021-07-23,PRESENT,175
Papilio demoleus,11.3242,79.2398,2021-07-15,PRESENT,121
Papilio demoleus,11.34836,76.793663,2012-10-14,PRESENT,109
Papilio demoleus,11.483334,76.400002,2012-11-11,PRESENT,23
Papilio demoleus,11.664325,78.146014,2020-04-21,PRESENT,139
Papilio demoleus,12.322253,75.181576,2023-11-02,PRESENT,50
Papilio demoleus,12.922862,77.58185,2020-09-16,PRESENT,205
Papilio demoleus,12.960986,77.638733,2012-10-30,PRESENT,33
Papilio demoleus,12.971599,77.594566,2013-06-08,PRESENT,48
Papilio demoleus,12.97194,77.593689,2015-10-06,PRESENT,115
Papilio demoleus,13.0047,77.5661,2020-11-02,PRESENT,88
Papilio demoleus,13.348996,74.785553,2019-07-14,PRESENT,190
Papilio demoleus,13.36252,77.104349,2023-09-16,PRESENT,185
Papilio demoleus,13.625658,75.153,2022-03-12,PRESENT,179
Papilio demoleus,14.464409,75.921758,2022-09-27,PRESENT,13
Papilio demoleus,17.261469,78.681694,2014-04-02,PRESENT,115
Papilio demoleus,17.5335,78.3909,2023-05-28,PRESENT,110
Papilio demoleus,18.626365,72.886742,2023-09-11,PRESENT,191
Papilio demoleus,18.662,73.7981,2022-12-20,PRESENT,125
Papilio demoleus,18.957,72.8046,2023-09-23,PRESENT,155
Papilio demoleus,19.018236,73.279388,2014-02-01,PRESENT,16
Papilio demoleus,19.045473,74.772316,2015-10-24,PRESENT,2
Papilio demoleus,19.0523,72.8631,2023-09-02,PRESENT,88
Papilio demoleus,19.0524,72.8582,2022-09-10,PRESENT,19
Papilio demoleus,20.2058,85.4612,2024-03-25,PRESENT,33
Papilio demoleus,21.152658,79.039574,2014-08-17,PRESENT,204
Papilio demoleus,21.2858,80.6,2018-06-27,PRESENT,129
Papilio demoleus,21.3123,72.8772,2020-08-27,PRESENT,98
Papilio demoleus,21.3155,72.8779,2020-12-26,PRESENT,64
Papilio demoleus,22.423206,88.386435,2017-04-14,PRESENT,96
Papilio demoleus,22.512146,88.363693,2018-11-25,PRESENT,168
Papilio demoleus,22.575393,88.47979,2018-05-31,PRESENT,8
Papilio demoleus,22.669635,88.361571,2018-03-08,PRESENT,131
Papilio demoleus,22.682653,88.320809,2022-09-20,PRESENT,39
Papilio demoleus,22.707753,88.333085,2020-11-12,PRESENT,124
Papilio demoleus,22.8309,77.6735,2023-08-19,PRESENT,29
Papilio demoleus,23.269365,86.012428,2019-06-28,PRESENT,95
Papilio demoleus,23.382956,87.16005,2023-09-13,PRESENT,158
Papilio demoleus,23.501141,87.306244,2015-11-21,PRESENT,58
Papilio demoleus,23.632062,88.141767,2015-10-29,PRESENT,90
Papilio demoleus,23.6461,88.1216,2021-09-12,PRESENT,162
Papilio demoleus,23.6462,88.1215,2021-09-10,PRESENT,38
Papilio demoleus,23.647744,88.075744,2023-09-23,PRESENT,18
Papilio demoleus,23.649934,88.126976,2023-09-14,PRESENT,8
Papilio demoleus,24.590456,79.941658,2015-11-29,PRESENT,132
Papilio demoleus,24.730122,92.878006,2018-07-07,PRESENT,104
Papilio demoleus,24.997904,82.065229,2022-08-13,PRESENT,0
Papilio demoleus,25.074465,75.968095,2022-09-10,PRESENT,152
Papilio demoleus,25.086245,76.00683,2020-07-16,PRESENT,91
Papilio demoleus,25.1828,75.826,2021-09-06,PRESENT,123
Papilio demoleus,25.2645,82.988,2021-09-23,PRESENT,128
Papilio demoleus,25.267599,82.989726,2021-09-24,PRESENT,12
Papilio demoleus,25.594095,85.137565,2020-09-13,PRESENT,82
Papilio demoleus,25.98606,90.786566,2021-09-10,PRESENT,104
Papilio demoleus,26.014657,91.478521,2022-06-04,PRESENT,85
Papilio demoleus,26.191947,81.025776,2023-07-29,PRESENT,154
Papilio demoleus,26.202281,91.739281,2022-06-16,PRESENT,101
Papilio demoleus,26.980513,94.338531,2019-09-13,PRESENT,87
Papilio demoleus,27.225319,94.105331,2020-05-27,PRESENT,61
Papilio demoleus,28.530907,77.180149,2022-11-19,PRESENT,126
Papilio demoleus,28.686274,77.221783,2022-04-16,PRESENT,52
Papilio demoleus,28.93671,79.837345,2023-09-06,PRESENT,131
Papilio demoleus,30.436311,77.805329,2020-06-11,PRESENT,85
Papilio demoleus,30.699012,76.779738,2019-10-29,PRESENT,0
Papilio demoleus,31.352576,75.630992,2022-06-09,PRESENT,149
Papilio demoleus,33.339066,74.32155,2020-09-14,PRESENT,1
Papilio dravidarum,8.918449,77.174398,2021-04-06,PRESENT,158
Papilio dravidarum,9.923407,76.770302,2013-04-23,PRESENT,200
Papilio dravidarum,13.047443,80.25415,2019-12-15,PRESENT,121
Papilio dravidarum,13.334527,75.38635,2021-08-07,PRESENT,59
Papilio dravidarum,14.964311,74.712077,2019-05-27,PRESENT,9
Papilio epycides,27.054539,92.414078,2012-04-23,PRESENT,6
Papilio helenus,10.229282,77.457283,2012-11-05,PRESENT,27
Papilio helenus,11.401354,76.79911,2014-04-08,PRESENT,137
Papilio helenus,12.4986,75.0795,2021-08-15,PRESENT,151
Papilio helenus,13.458545,74.991821,2019-08-19,PRESENT,79
Papilio helenus,14.24048,74.652829,2019-07-27,PRESENT,112
Papilio helenus,14.955556,74.7,2020-09-05,PRESENT,160
Papilio helenus,18.962999,73.262711,2018-07-01,PRESENT,124
Papilio helenus,26.915907,88.402817,2015-10-23,PRESENT,52
Papilio helenus,27.452812,95.579875,2020-09-18,PRESENT,8
Papilio helenus,27.481424,88.515008,2018-09-30,PRESENT,138
Papilio krishna,27.06002,88.25692,2016-04-20,PRESENT,173
Papilio liomedon,13.122182,74.992452,2020-08-14,PRESENT,126
Papilio liomedon,13.122776,74.993319,2014-07-26,PRESENT,58
Papilio machaon,30.316494,78.032188,2013-05-11,PRESENT,26
Papilio machaon,31.957851,77.109459,2007-05-10,PRESENT,180
Papilio machaon,33.708549,74.954483,2018-09-13,PRESENT,8
Papilio memnon,24.607288,92.383438,2008-06-16,PRESENT,67
Papilio memnon,25.460863,94.563148,2022-06-24,PRESENT,80
Papilio memnon,25.752306,92.915115,2018-03-11,PRESENT,202
Papilio nephelus,26.542292,91.914809,2022-08-05,PRESENT,207
Papilio nephelus,26.699424,89.617713,2019-03-20,PRESENT,93
Papilio nephelus,27.098356,92.817829,2018-09-27,PRESENT,52
Papilio paris,9.689937,76.747398,2012-06-23,PRESENT,107
Papilio paris,14.964311,74.712077,2020-09-24,PRESENT,179
Papilio paris,15.39719,74.338219,2020-03-14,PRESENT,108
Papilio paris,26.699424,89.617713,2019-03-20,PRESENT,144
Papilio paris,26.745993,91.020325,2016-04-24,PRESENT,169
Papilio paris,27.02967,88.702488,2008-10-04,PRESENT,123
Papilio paris,29.329048,80.089592,2012-05-30,PRESENT,43
Papilio polymnestor,8.549304,76.977264,2019-09-22,PRESENT,182
Papilio polymnestor,8.892501,77.14452,2019-09-05,PRESENT,12
Papilio polymnestor,9.152969,76.786709,2022-03-18,PRESENT,34
Papilio polymnestor,9.498708,76.329086,2014-10-31,PRESENT,145
Papilio polymnestor,9.635397,76.978929,2020-10-16,PRESENT,48
Papilio polymnestor,10.121721,76.239222,2020-11-21,PRESENT,156
Papilio polymnestor,10.297583,76.256599,2014-07-18,PRESENT,129
Papilio polymnestor,10.983877,76.737534,2016-10-23,PRESENT,9
Papilio polymnestor,11.092707,76.785873,2014-08-22,PRESENT,96
Papilio polymnestor,11.734461,78.202039,2021-07-03,PRESENT,3
Papilio polymnestor,12.172019,79.301485,2022-09-16,PRESENT,92
Papilio polymnestor,12.86068,74.85596,2020-09-17,PRESENT,198
Papilio polymnestor,12.887349,77.578147,2021-09-01,PRESENT,103
Papilio polymnestor,12.939735,75.785774,2014-04-09,PRESENT,164
Papilio polymnestor,12.971599,77.594563,2021-03-10,PRESENT,129
Papilio polymnestor,13.037631,80.268814,2011-05-06,PRESENT,97
Papilio polymnestor,13.065216,74.999228,2020-09-05,PRESENT,57
Papilio polymnestor,13.065563,74.999829,2020-09-11,PRESENT,167
Papilio polymnestor,13.066451,74.999934,2020-09-13,PRESENT,77
Papilio polymnestor,13.370938,78.140563,2023-09-04,PRESENT,122
Papilio polymnestor,14.344138,75.728722,2012-04-19,PRESENT,188
Papilio polymnestor,14.6076,74.8465,2021-03-16,PRESENT,80
Papilio polymnestor,14.949167,74.696389,2020-05-20,PRESENT,209
Papilio polymnestor,14.949167,74.696667,2019-11-03,PRESENT,52
Papilio polymnestor,14.964311,74.712077,2020-06-10,PRESENT,42
Papilio polymnestor,18.985037,73.28923,2012-01-01,PRESENT,63
Papilio polymnestor,18.995218,73.258842,2013-10-01,PRESENT,111
Papilio polymnestor,19.004379,73.282455,2016-10-01,PRESENT,182
Papilio polymnestor,19.018236,73.279388,2015-04-01,PRESENT,3
Papilio polymnestor,19.128406,72.925254,2020-07-05,PRESENT,198
Papilio polymnestor,19.516542,83.507287,2020-06-22,PRESENT,136
Papilio polymnestor,20.257136,82.301773,2024-02-27,PRESENT,203
Papilio polymnestor,23.395141,86.987433,2018-12-01,PRESENT,2
Papilio polytes,8.093556,77.555176,2013-06-06,PRESENT,211
Papilio polytes,8.524139,76.936638,2020-09-08,PRESENT,122
Papilio polytes,8.549448,76.973816,2012-06-20,PRESENT,49
Papilio polytes,8.612326,76.834109,2022-01-04,PRESENT,72
Papilio polytes,8.819917,76.705176,2021-09-10,PRESENT,5
Papilio polytes,9.451484,77.554342,2023-09-27,PRESENT,41
Papilio polytes,9.919647,76.635056,2020-08-12,PRESENT,149
Papilio polytes,9.925446,76.771645,2013-04-22,PRESENT,39
Papilio polytes,10.002981,76.733475,2010-04-14,PRESENT,43
Papilio polytes,10.00672,76.71032,2010-02-07,PRESENT,70
Papilio polytes,10.0558,76.2113,2020-12-01,PRESENT,43
Papilio polytes,10.178824,76.330317,2020-09-15,PRESENT,101
Papilio polytes,10.766131,79.634369,2023-12-22,PRESENT,166
Papilio polytes,10.850515,76.271083,2020-09-15,PRESENT,46
Papilio polytes,11.684897,78.176486,2020-09-26,PRESENT,114
Papilio polytes,11.703206,76.0834,2023-09-14,PRESENT,47
Papilio polytes,12.149363,75.234779,2018-09-13,PRESENT,56
Papilio polytes,12.225682,79.048294,2014-12-03,PRESENT,86
Papilio polytes,12.689461,75.137194,2022-08-31,PRESENT,40
Papilio polytes,12.864523,77.600899,2016-08-31,PRESENT,183
Papilio polytes,12.927418,77.615898,2020-10-08,PRESENT,173
Papilio polytes,12.935008,77.686813,2019-05-25,PRESENT,198
Papilio polytes,13.037322,80.212312,2018-10-15,PRESENT,139
Papilio polytes,13.043793,80.277952,2020-09-15,PRESENT,197
Papilio polytes,13.065401,74.999986,2020-09-11,PRESENT,12
